40;;;90;;;140;;;190;;;240;;;290;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
t (s);V (mV);;t (s);V (mV);;t (s);V (mV);;t (s);V (mV);;t (s);V (mV);;t (s);V (mV)
;;;;;;;;;274.829;5.9651;;274.946;6.9647;;275.184;8.9014
;;;;;;;;;275.829;5.9587;;275.947;6.9581;;276.184;8.8939
;;;;;;;;;276.83;5.9528;;276.946;6.9522;;277.184;8.8859
;;;;;;;;;277.83;5.946;;277.946;6.9454;;278.184;8.8818
;;;;;;;;;278.829;5.9394;;278.947;6.9398;;279.184;8.8753
;;;;;;;;;279.83;5.9325;;279.946;6.9325;;280.183;8.8695
;;;;;;;;;280.829;5.9254;;280.947;6.9267;;281.183;8.862
;;;;;;;;;281.829;5.9189;;281.946;6.9203;;282.184;8.8539
;;;;;;;;;282.83;5.9125;;282.946;6.914;;283.184;8.8487
;;;;;;;;;283.83;5.9059;;283.947;6.9079;;284.184;8.8424
;;;;;;;;;284.829;5.899;;284.946;6.902;;285.184;8.8359
;;;;;;;;;285.83;5.8925;;285.947;6.894;;286.183;8.8304
;;;;;;;;;286.83;5.8866;;286.946;6.8868;;287.184;8.8243
;;;;;;;;;287.829;5.8789;;287.947;6.8816;;288.184;8.8175
;;;;;;;;;288.83;5.8732;;288.947;6.875;;289.184;8.8118
;;;;;;;;;289.829;5.8659;;289.947;6.8683;;290.184;8.8016
;;;;;;;;;290.829;5.8602;;290.947;6.8625;;291.183;8.7986
;;;;;;;;;291.83;5.8542;;291.947;6.856;;292.184;8.7931
;;;;;;;;;292.829;5.8471;;292.947;6.8501;;293.184;8.7867
;;;;;;;;;293.829;5.8412;;293.947;6.8436;;294.184;8.7803
;;;;;;;;;294.829;5.8341;;294.947;6.8369;;295.183;8.7727
;;;;;;;;;295.829;5.8269;;295.946;6.831;;296.184;8.7681
;;;;;;;;;296.829;5.821;;296.947;6.8288;;297.184;8.7617
;;;;;;;;;297.83;5.8156;;297.951;6.8221;;298.184;8.7555
;;;;;;;;;298.829;5.8094;;298.947;6.8169;;299.183;8.7464
;;;;;;;;;299.829;5.803;;299.947;6.8104;;300.184;8.7429
;;;;;;;;;300.83;5.7964;;300.947;6.8035;;301.183;8.7378
;;;;;;;;;301.829;5.7924;;301.947;6.7969;;302.183;8.7321
;;;;;;;;;302.829;5.7855;;302.947;6.7917;;303.184;8.7265
;;;;;;;;;303.829;5.7797;;303.946;6.7861;;304.184;8.719
;;;;;;;;;304.83;5.7744;;304.946;6.7794;;305.184;8.7145
;;;;;;;;;305.83;5.7684;;305.947;6.7726;;306.183;8.7035
;;;;;;;;;306.829;5.7618;;306.946;6.7665;;307.184;8.6993
;;;;;;;;;307.829;5.7562;;307.947;6.7599;;308.183;8.6934
;;;;;;;;;308.83;5.7504;;308.947;6.7539;;309.184;8.6883
;;;;;;;;;309.829;5.744;;309.946;6.7485;;310.183;8.6814
;;;;;;;;;310.829;5.7381;;310.946;6.7419;;311.183;8.6773
;;;;;;;;;311.83;5.7319;;311.947;6.736;;312.183;8.6717
;;;;;;;;;312.83;5.7257;;312.948;6.7293;;313.184;8.6655
;;;;;;;;;313.829;5.7189;;313.946;6.723;;314.183;8.6593
;;;;;;;;;314.829;5.713;;314.947;6.7172;;315.184;8.6527
;;;;;;;;;315.829;5.7069;;315.952;6.7104;;316.183;8.6486
;;;;;;;;;316.829;5.7007;;316.947;6.7049;;317.184;8.637
;;;;;;;;;317.83;5.6938;;317.946;6.6982;;318.183;8.6334
;;;;;;;;;318.829;5.687;;318.947;6.6914;;319.184;8.6292
;;;;;;;;;319.829;5.6814;;319.947;6.6858;;320.184;8.6249
;;;;;;;;;320.829;5.6749;;320.946;6.6798;;321.184;8.6187
;;;;;;;;;321.829;5.6683;;321.947;6.6733;;322.184;8.6137
;;;;;;;;;322.829;5.6621;;322.947;6.6671;;323.184;8.6074
;;;;;;;;;323.83;5.6557;;323.946;6.6614;;324.184;8.6008
;;;;;;;;;324.829;5.6504;;324.947;6.6557;;325.184;8.5954
;;;;;;;;;325.83;5.6438;;325.946;6.6497;;326.184;8.59
;;;;;;;;;326.83;5.638;;326.947;6.6436;;327.183;8.5833
;;;;;;;;;327.829;5.6319;;327.951;6.6387;;328.183;8.5773
;;;;;;;;;328.83;5.6252;;328.946;6.6311;;329.184;8.5717
;;;;;;;;;329.829;5.6187;;329.946;6.6256;;330.183;8.5665
;;;;;;;;;330.829;5.6136;;330.947;6.6194;;331.184;8.5604
;;;;;;;;;331.829;5.608;;331.946;6.6136;;332.184;8.5542
;;;;;;;;;332.829;5.6016;;332.947;6.6077;;333.183;8.5492
;;;;;;;;;333.83;5.5951;;333.946;6.6011;;334.183;8.5427
;;;;;;;;;334.829;5.5895;;334.947;6.5951;;335.184;8.5367
;;;;;;;;;335.83;5.5826;;335.946;6.5882;;336.183;8.5302
;;;;;;;;;336.829;5.5767;;336.946;6.5833;;337.184;8.5247
;;;;;;;;;337.83;5.5706;;337.947;6.5764;;338.184;8.518
;;;;;;;;;338.83;5.5651;;338.947;6.5708;;339.183;8.5128
;;;;;;;;;339.829;5.5588;;339.947;6.5648;;340.183;8.5078
;;;;;;;;;340.829;5.5536;;340.947;6.5591;;341.184;8.5015
;;;;;;;;;341.83;5.5475;;341.947;6.5529;;342.184;8.4949
;;;;;;;;;342.829;5.5417;;342.947;6.5476;;343.184;8.489
;;;;;;;;;343.83;5.5356;;343.946;6.5411;;344.184;8.4839
;;;;;;;;;344.83;5.5294;;344.946;6.5351;;345.183;8.4787
;;;;;;;;;345.829;5.5231;;345.946;6.5287;;346.183;8.4726
;;;;;;;;;346.829;5.5171;;346.946;6.5235;;347.184;8.4662
;;;;;;;;;347.829;5.511;;347.946;6.5164;;348.183;8.462
;;;;;;;;;348.829;5.5045;;348.946;6.5105;;349.184;8.4554
;;;;;;;;;349.829;5.4987;;349.947;6.5039;;350.183;8.4496
;;;;;;;;;350.829;5.4918;;350.947;6.4979;;351.184;8.4446
;;;;;;;;;351.829;5.4869;;351.946;6.491;;352.184;8.4377
;;;;;;;;;352.829;5.4809;;352.947;6.4847;;353.183;8.4325
;;;;;;;;;353.829;5.4744;;353.946;6.4797;;354.184;8.4268
;;;;;;;;;354.83;5.469;;354.946;6.4736;;355.183;8.4211
;;;;;;;;;355.829;5.4631;;355.946;6.4679;;356.184;8.4149
;;;;;;;;;356.829;5.4566;;356.946;6.4606;;357.184;8.4106
;;;;;;;;;357.829;5.4514;;357.947;6.4551;;358.183;8.4054
;;;;;;;;;358.829;5.4445;;358.946;6.4494;;359.184;8.3997
;;;;;;;;;359.829;5.438;;359.946;6.4436;;360.184;8.3937
;;;;;;;;;360.83;5.4317;;360.947;6.4367;;361.183;8.3883
;;;;;;;;;361.829;5.4254;;361.946;6.432;;362.184;8.3819
;;;;;;;;;362.829;5.4203;;362.946;6.4258;;363.184;8.377
;;;;;;;;;363.83;5.415;;363.946;6.4194;;364.183;8.3711
;;;;;;;;;364.829;5.4083;;364.947;6.4138;;365.184;8.3647
;;;;;;;;;365.829;5.4021;;365.946;6.4083;;366.183;8.3597
;;;;;;;;;366.83;5.3959;;366.946;6.4013;;367.184;8.3543
;;;;;;;;;367.829;5.3901;;367.946;6.3962;;368.184;8.3492
;;;;;;;;;368.83;5.3846;;368.947;6.3895;;369.183;8.3436
;;;;;;;;;369.829;5.3796;;369.946;6.3836;;370.184;8.3379
;;;;;;;;;370.829;5.3745;;370.947;6.3779;;371.184;8.3325
;;;;;;;;;371.83;5.368;;371.946;6.3718;;372.184;8.3271
;;;;;;;;;372.829;5.3629;;372.946;6.3661;;373.184;8.3216
;;;;;;;;;373.829;5.3569;;373.947;6.3593;;374.184;8.3158
;;;;;;;;;374.829;5.3516;;374.946;6.3555;;375.184;8.3109
;;;;;;;;;375.83;5.3449;;375.951;6.348;;376.184;8.3054
;;;;;;;;;376.83;5.3401;;376.946;6.3426;;377.184;8.2998
;;;;;;;;;377.829;5.3328;;377.946;6.3373;;378.184;8.2944
;;;;;;;;;378.829;5.3275;;378.946;6.3304;;379.184;8.2892
;;;;;;;;;379.829;5.3221;;379.946;6.3242;;380.184;8.283
;;;;;;;;;380.83;5.3173;;380.947;6.3188;;381.184;8.2777
;;;;;;;;;381.83;5.31;;381.947;6.3123;;382.183;8.2719
;;;;;;;;;382.829;5.3049;;382.946;6.3065;;383.183;8.2657
;;;;;;;;;383.829;5.3001;;383.946;6.3004;;384.183;8.2601
;;;;;;;;;384.829;5.293;;384.947;6.2948;;385.183;8.2542
;;;;;;;;;385.829;5.2875;;385.947;6.2884;;386.184;8.2487
;;;;;;;;;386.83;5.2815;;386.947;6.2827;;387.184;8.2424
;;;;;;;;;387.829;5.2748;;387.946;6.2765;;388.184;8.2372
;;;;;;;;;388.829;5.27;;388.946;6.2704;;389.183;8.2314
;;;;;;;;;389.829;5.2644;;389.946;6.2654;;390.183;8.2254
;;;;;;;;;390.83;5.2601;;390.946;6.2599;;391.183;8.2195
;;;;;;;;;391.83;5.2537;;391.946;6.2535;;392.183;8.2147
;;;;;;;;;392.829;5.2477;;392.947;6.2481;;393.184;8.21
;;;;;;;;;393.829;5.2427;;393.946;6.2416;;394.184;8.2044
;;;;;;;;;394.829;5.2369;;394.946;6.237;;395.184;8.1987
;;;;;;;;;395.829;5.2311;;395.947;6.2317;;396.184;8.1932
;;;;;;;;;396.83;5.2264;;396.946;6.2261;;397.184;8.188
;;;;;;;;;397.83;5.2206;;397.946;6.2202;;398.184;8.1815
;;;;;;;;;398.829;5.2153;;398.947;6.2152;;399.184;8.1767
;;;;;;;;;399.83;5.2102;;399.951;6.2109;;400.183;8.1714
;;;;;;;;;400.829;5.2048;;400.947;6.2033;;401.183;8.1664
;;;;;;;;;401.83;5.1989;;401.947;6.1983;;402.184;8.1619
;;;;;;;;;402.83;5.1923;;402.947;6.1919;;403.184;8.1561
;;;;;;;;;403.829;5.1872;;403.947;6.1867;;404.184;8.1511
;;;;;;;;;404.83;5.181;;404.946;6.1805;;405.183;8.1449
;;;;;;;;;405.829;5.1758;;405.946;6.1752;;406.183;8.1404
;;;;;;;;;406.829;5.1699;;406.947;6.1702;;407.184;8.1353
;;;;;;;;;407.829;5.1636;;407.947;6.1647;;408.183;8.1296
;;;;;;;;;408.83;5.1589;;408.947;6.1592;;409.183;8.1246
;;;;;;;;;409.83;5.153;;409.947;6.154;;410.184;8.12
;;;;;;;;;410.829;5.1474;;410.947;6.149;;411.183;8.114
;;;;;;;;;411.829;5.1429;;411.951;6.1432;;412.184;8.1087
;;;;;;;;;412.829;5.1375;;412.947;6.1355;;413.183;8.1037
;;;;;;;;;413.83;5.1314;;413.947;6.1309;;414.184;8.0991
;;;;;;;;;414.83;5.1265;;414.947;6.1254;;415.183;8.0934
;;;;;;;;;415.83;5.1211;;415.946;6.1188;;416.183;8.0878
;;;;;;;;;416.83;5.1156;;416.947;6.1139;;417.184;8.0839
;;;;;;;;;417.83;5.1104;;417.946;6.1089;;418.183;8.0779
;;;;;;;;;418.83;5.1044;;418.946;6.1029;;419.184;8.0731
;;;;;;;;;419.83;5.0997;;419.947;6.0976;;420.184;8.0687
;;;;;;;;;420.829;5.094;;420.946;6.0923;;421.184;8.0632
;;;;;;;;;421.829;5.0882;;421.946;6.0859;;422.184;8.0574
;;;;;;;;;422.829;5.0829;;422.947;6.0812;;423.183;8.0527
;;;;;;;;;423.829;5.0775;;423.947;6.0761;;424.184;8.0479
;;;;;;;;;424.83;5.0708;;424.946;6.0693;;425.184;8.0427
;;;;;;;;;425.829;5.0652;;425.946;6.0649;;426.184;8.0377
;;;;;;;;;426.829;5.06;;426.946;6.059;;427.183;8.0318
;;;;;;;;;427.829;5.0548;;427.947;6.0534;;428.183;8.0266
;;;;;;;;;428.83;5.0483;;428.946;6.0482;;429.183;8.0213
;;;;;;;;;429.829;5.0434;;429.946;6.0432;;430.184;8.0158
;;;;;;;;;430.829;5.0383;;430.947;6.0368;;431.184;8.0114
;;;;;;;;;431.83;5.0327;;431.947;6.0309;;432.183;8.0049
;;;;;;;;;432.83;5.0265;;432.946;6.0263;;433.183;8.0007
;;;;;;;;;433.829;5.0215;;433.946;6.0209;;434.183;7.9952
;;;;;;;;;434.829;5.0134;;434.947;6.0147;;435.184;7.9891
;;;;;;;;;435.83;5.0098;;435.946;6.0105;;436.184;7.984
;;;;;;;;;436.829;5.0044;;436.946;6.0048;;437.183;7.9786
;;;;;;;;;437.829;4.9997;;437.947;5.9999;;438.183;7.9728
;;;;;;;;;438.83;4.9936;;438.946;5.994;;439.184;7.9681
;;;;;;;;;439.829;4.9885;;439.947;5.9879;;440.183;7.9616
;;;;;;;;;440.829;4.9827;;440.946;5.9829;;441.183;7.9567
;;;;;;;;;441.829;4.9777;;441.951;5.9762;;442.184;7.9512
;;;;;;;;;442.829;4.9722;;442.946;5.9718;;443.184;7.9459
;;;;;;;;;443.83;4.9666;;443.946;5.9672;;444.184;7.9395
;;;;;;;;;444.829;4.9611;;444.946;5.962;;445.184;7.934
;;;;;;;;;445.829;4.9548;;445.947;5.9568;;446.183;7.9288
;;;;;;;;;446.83;4.9495;;446.946;5.9525;;447.184;7.9236
;;;;;;;;;447.829;4.9405;;447.952;5.945;;448.184;7.9185
;;;;;;;;;448.829;4.9319;;448.947;5.9408;;449.183;7.9132
;;;;;;;;;449.829;4.9264;;449.947;5.9366;;450.183;7.9081
;;;;;;;;;450.829;4.9183;;450.947;5.9314;;451.184;7.9032
;;;;;;;;;451.829;4.9127;;451.947;5.9267;;452.183;7.8976
;;;;;;;;;452.829;4.9118;;452.947;5.9216;;453.184;7.8931
;;;;;;;;;453.829;4.9038;;453.951;5.9144;;454.184;7.8849
;;;;;;;;;454.829;4.9064;;454.947;5.9114;;455.184;7.8808
;;;;;;;;;455.838;4.9055;;455.947;5.9049;;456.184;7.8767
;;;;;;;;;456.829;4.8966;;456.947;5.9004;;457.184;7.8713
;;;;;;;;;457.829;4.8916;;457.947;5.8949;;458.184;7.8667
;;;;;;;;;458.83;4.8868;;458.947;5.8901;;459.183;7.8618
;;;;;;;;;459.83;4.8824;;459.946;5.885;;460.184;7.8566
;;;;;;;;;460.829;4.8764;;460.947;5.8788;;461.183;7.8517
;;;;;;;;;461.829;4.8701;;461.946;5.875;;462.184;7.8443
;;;;;;;;;462.829;4.8642;;462.946;5.8698;;463.184;7.8413
;;;;;;;;;463.83;4.8594;;463.946;5.8649;;464.184;7.8359
;;;;;;;;;464.83;4.8544;;464.946;5.86;;465.183;7.8307
;;;;;;;;;465.829;4.8496;;465.946;5.8554;;466.184;7.8246
;;;;;;;;;466.829;4.8441;;466.946;5.8497;;467.184;7.8197
;;;;;;;;;467.829;4.8392;;467.946;5.8456;;468.184;7.8135
;;;;;;;;;468.829;4.834;;468.947;5.8402;;469.184;7.8083
;;;;;;;;;469.83;4.8282;;469.946;5.8353;;470.184;7.8021
;;;;;;;;;470.829;4.8237;;470.946;5.8304;;471.184;7.7975
;;;;;;;;;471.829;4.8195;;471.947;5.8242;;472.184;7.792
;;;;;;;;;472.829;4.8136;;472.947;5.8186;;473.184;7.7881
;;;;;;;;;473.83;4.808;;473.946;5.8136;;474.184;7.7836
;;;;;;;;;474.829;4.8028;;474.946;5.8091;;475.184;7.7784
;;;;;;;;;475.83;4.7974;;475.946;5.8045;;476.184;7.7692
;;;;;;;;;476.829;4.7933;;476.947;5.7995;;477.184;7.7631
;;;;;;;;;477.829;4.7878;;477.946;5.7951;;478.184;7.7608
;;;;;;;;;478.829;4.7822;;478.946;5.7887;;479.183;7.7564
;;;;;;;;;479.829;4.7772;;479.946;5.7828;;480.183;7.7531
;;;;;;;;;480.83;4.7723;;480.947;5.7787;;481.183;7.747
;;;;;;;;;481.829;4.7674;;481.946;5.7734;;482.184;7.7417
;;;;;;;;;482.829;4.7623;;482.946;5.7681;;483.183;7.7363
;;;;;;;;;483.829;4.7564;;483.951;5.7624;;484.183;7.7306
;;;;;;;;;484.83;4.7511;;484.947;5.7589;;485.184;7.7257
;;;;;;;;;485.829;4.7462;;485.947;5.7544;;486.184;7.7202
;;;;;;;;;486.829;4.7415;;486.946;5.7488;;487.184;7.7166
;;;;;;;;;487.83;4.737;;487.946;5.7426;;488.183;7.7105
;;;;;;;;;488.829;4.7314;;488.946;5.7382;;489.183;7.7066
;;;;;;;;;489.829;4.7267;;489.951;5.7336;;490.184;7.7022
;;;;;;;;;490.83;4.7218;;490.946;5.7271;;491.183;7.6976
;;;;;;;;;491.83;4.7163;;491.946;5.722;;492.183;7.6908
;;;;;;;;;492.829;4.7103;;492.946;5.7174;;493.184;7.6849
;;;;;;;;;493.83;4.7056;;493.946;5.7127;;494.184;7.6809
;;;;;;;;;494.83;4.7001;;494.947;5.7075;;495.183;7.6765
;;;;;;;;;495.83;4.695;;495.947;5.7027;;496.184;7.6731
;;;;;;;;;496.83;4.6902;;496.946;5.6971;;497.184;7.6654
;;;;;;;;;497.829;4.6847;;497.947;5.6929;;498.183;7.6607
;;;;;;;;;498.829;4.6801;;498.946;5.6879;;499.184;7.6548
;;;;;;;;;499.829;4.6751;;499.947;5.6831;;500.184;7.6516
;;;;;;;;;500.829;4.6696;;500.947;5.6776;;501.184;7.6472
;;;;;;;;;501.83;4.6662;;501.947;5.6733;;502.183;7.6417
;;;;;;;;;502.83;4.6609;;502.946;5.6677;;503.184;7.6359
;;;;;;;;;503.829;4.6554;;503.946;5.6626;;504.184;7.6309
;;;;;;;;;504.829;4.6506;;504.947;5.6583;;505.184;7.6264
;;;;;;;;;505.829;4.6466;;505.947;5.6545;;506.184;7.6221
;;;;;;;;;506.83;4.6413;;506.946;5.6485;;507.183;7.6112
;;;;;;;;;507.829;4.6365;;507.947;5.6429;;508.184;7.6099
;;;;;;;;;508.829;4.6314;;508.946;5.6383;;509.184;7.6055
;;;;;;;;;509.83;4.6263;;509.946;5.6329;;510.184;7.6015
;;;;;;;;;510.829;4.6213;;510.946;5.6273;;511.183;7.5954
;;;;;;;;;511.829;4.6167;;511.946;5.6233;;512.184;7.5908
;;;;;;;;;512.829;4.612;;512.947;5.6181;;513.183;7.5856
;;;;;;;;;513.829;4.6078;;513.947;5.6134;;514.184;7.5799
;;;;;;;;;514.829;4.6028;;514.947;5.6092;;515.183;7.5742
;;;;;;;;;515.829;4.5975;;515.946;5.6052;;516.184;7.5706
;;;;;;;;;516.83;4.5924;;516.947;5.6004;;517.184;7.5658
;;;;;;;;;;;;517.946;5.5953;;518.184;7.5606
;;;;;;;;;;;;518.947;5.5903;;519.184;7.5562
;;;;;;;;;;;;519.947;5.5853;;520.183;7.551
;;;;;;;;;;;;520.946;5.5808;;521.184;7.5465
;;;;;;;;;;;;521.946;5.5758;;522.184;7.5413
;;;;;;;;;;;;522.947;5.5713;;523.184;7.5365
;;;;;;;;;;;;523.947;5.5665;;524.184;7.5327
;;;;;;;;;;;;524.947;5.5616;;525.184;7.5274
;;;;;;;;;;;;525.947;5.5572;;526.183;7.5224
;;;;;;;;;;;;526.947;5.5528;;527.183;7.5174
;;;;;;;;;;;;527.947;5.5473;;528.183;7.5128
;;;;;;;;;;;;528.947;5.5427;;529.183;7.5084
;;;;;;;;;;;;529.947;5.5378;;530.183;7.503
;;;;;;;;;;;;530.946;5.5333;;531.183;7.4985
;;;;;;;;;;;;531.946;5.5283;;532.184;7.4941
;;;;;;;;;;;;532.946;5.5233;;533.184;7.4886
;;;;;;;;;;;;533.946;5.518;;534.184;7.4836
;;;;;;;;;;;;534.946;5.5125;;535.183;7.4782
;;;;;;;;;;;;535.947;5.5089;;536.184;7.4722
;;;;;;;;;;;;536.946;5.5041;;537.184;7.4673
;;;;;;;;;;;;537.947;5.4991;;538.183;7.462
;;;;;;;;;;;;538.947;5.4936;;539.184;7.4561
;;;;;;;;;;;;539.947;5.4886;;540.184;7.4513
;;;;;;;;;;;;540.946;5.4834;;541.183;7.4464
;;;;;;;;;;;;541.947;5.4786;;542.184;7.4406
;;;;;;;;;;;;542.946;5.4734;;543.183;7.4353
;;;;;;;;;;;;543.947;5.4685;;544.184;7.4298
;;;;;;;;;;;;544.946;5.4635;;545.183;7.4247
;;;;;;;;;;;;545.946;5.4586;;546.184;7.4204
;;;;;;;;;;;;546.946;5.4541;;547.184;7.4144
;;;;;;;;;;;;547.946;5.4486;;548.184;7.41
;;;;;;;;;;;;548.946;5.4441;;549.183;7.405
;;;;;;;;;;;;549.947;5.4384;;550.184;7.3998
;;;;;;;;;;;;550.946;5.4335;;551.183;7.3938
;;;;;;;;;;;;551.946;5.4289;;552.184;7.3887
;;;;;;;;;;;;552.948;5.4248;;553.184;7.3839
;;;;;;;;;;;;553.947;5.42;;554.184;7.3794
;;;;;;;;;;;;554.947;5.4148;;555.183;7.3739
;;;;;;;;;;;;555.946;5.4106;;556.184;7.3683
;;;;;;;;;;;;556.947;5.406;;557.183;7.3634
;;;;;;;;;;;;557.946;5.4021;;558.183;7.3586
;;;;;;;;;;;;558.946;5.3974;;559.183;7.3531
;;;;;;;;;;;;559.946;5.393;;560.184;7.3469
;;;;;;;;;;;;560.947;5.3887;;561.184;7.343
;;;;;;;;;;;;561.947;5.3834;;562.183;7.3374
;;;;;;;;;;;;562.947;5.3793;;563.184;7.3325
;;;;;;;;;;;;563.946;5.3755;;564.183;7.327
;;;;;;;;;;;;564.946;5.3708;;565.184;7.3218
;;;;;;;;;;;;565.947;5.3663;;566.183;7.3173
;;;;;;;;;;;;566.947;5.3621;;567.184;7.3122
;;;;;;;;;;;;567.946;5.3582;;568.183;7.3073
;;;;;;;;;;;;568.946;5.3532;;569.184;7.3022
;;;;;;;;;;;;569.946;5.3488;;570.183;7.2965
;;;;;;;;;;;;570.946;5.3432;;571.184;7.2918
;;;;;;;;;;;;571.946;5.3393;;572.183;7.2874
;;;;;;;;;;;;572.946;5.3344;;573.183;7.282
;;;;;;;;;;;;573.951;5.3286;;574.184;7.2774
;;;;;;;;;;;;574.947;5.3257;;575.184;7.2718
;;;;;;;;;;;;575.946;5.3214;;576.184;7.2667
;;;;;;;;;;;;576.947;5.3168;;577.183;7.2604
;;;;;;;;;;;;577.946;5.3142;;578.183;7.2555
;;;;;;;;;;;;578.946;5.3098;;579.183;7.2503
;;;;;;;;;;;;579.946;5.3058;;580.183;7.2449
;;;;;;;;;;;;580.946;5.3018;;581.183;7.2401
;;;;;;;;;;;;581.947;5.2971;;582.183;7.234
;;;;;;;;;;;;582.947;5.2933;;583.183;7.2306
;;;;;;;;;;;;583.947;5.288;;584.184;7.2254
;;;;;;;;;;;;584.946;5.2841;;585.183;7.2205
;;;;;;;;;;;;585.947;5.2808;;586.184;7.2158
;;;;;;;;;;;;586.946;5.2763;;587.184;7.2104
;;;;;;;;;;;;587.946;5.2716;;588.183;7.2054
;;;;;;;;;;;;588.947;5.267;;589.184;7.2003
;;;;;;;;;;;;589.946;5.2633;;590.184;7.1944
;;;;;;;;;;;;590.946;5.2581;;591.183;7.1903
;;;;;;;;;;;;591.946;5.2537;;592.184;7.1863
;;;;;;;;;;;;592.947;5.2489;;593.183;7.1799
;;;;;;;;;;;;593.947;5.2453;;594.184;7.1758
;;;;;;;;;;;;594.946;5.239;;595.184;7.171
;;;;;;;;;;;;595.946;5.2351;;596.183;7.1666
;;;;;;;;;;;;596.947;5.2314;;597.184;7.162
;;;;;;;;;;;;597.947;5.2268;;598.183;7.1568
;;;;;;;;;;;;598.947;5.2223;;599.184;7.1512
;;;;;;;;;;;;599.946;5.2165;;600.183;7.1471
;;;;;;;;;;;;600.946;5.2131;;601.184;7.1402
;;;;;;;;;;;;601.947;5.209;;602.183;7.1315
;;;;;;;;;;;;602.947;5.2056;;603.184;7.1313
;;;;;;;;;;;;603.946;5.2014;;604.184;7.1271
;;;;;;;;;;;;604.947;5.1976;;605.184;7.121
;;;;;;;;;;;;605.946;5.1924;;606.183;7.1186
;;;;;;;;;;;;606.946;5.189;;607.184;7.1136
;;;;;;;;;;;;607.946;5.1842;;608.184;7.1092
;;;;;;;;;;;;608.946;5.1806;;609.184;7.1058
;;;;;;;;;;;;609.947;5.1773;;610.183;7.1008
;;;;;;;;;;;;610.946;5.1725;;611.183;7.0959
;;;;;;;;;;;;611.946;5.168;;612.184;7.0904
;;;;;;;;;;;;612.947;5.1628;;613.183;7.0863
;;;;;;;;;;;;613.947;5.1595;;614.184;7.0812
;;;;;;;;;;;;614.946;5.1551;;615.183;7.0762
;;;;;;;;;;;;615.947;5.1508;;616.184;7.0716
;;;;;;;;;;;;616.946;5.1465;;617.184;7.0665
;;;;;;;;;;;;617.946;5.143;;618.184;7.0617
;;;;;;;;;;;;618.947;5.1391;;619.183;7.0567
;;;;;;;;;;;;619.946;5.1348;;620.183;7.0525
;;;;;;;;;;;;620.946;5.1291;;621.184;7.047
;;;;;;;;;;;;621.946;5.1247;;622.184;7.0423
;;;;;;;;;;;;622.947;5.1212;;623.184;7.0379
;;;;;;;;;;;;623.946;5.1159;;624.184;7.0337
;;;;;;;;;;;;624.946;5.1128;;625.184;7.0284
;;;;;;;;;;;;625.947;5.1089;;626.184;7.0242
;;;;;;;;;;;;626.947;5.1036;;627.184;7.019
;;;;;;;;;;;;627.951;5.0997;;628.184;7.014
;;;;;;;;;;;;628.946;5.0962;;629.184;7.01
;;;;;;;;;;;;629.946;5.0923;;630.184;7.0055
;;;;;;;;;;;;630.947;5.0885;;631.184;7.0012
;;;;;;;;;;;;631.946;5.0837;;632.183;6.9968
;;;;;;;;;;;;632.947;5.079;;633.183;6.9917
;;;;;;;;;;;;633.946;5.0752;;634.184;6.9873
;;;;;;;;;;;;634.946;5.0706;;635.184;6.9821
;;;;;;;;;;;;635.947;5.068;;636.183;6.9791
;;;;;;;;;;;;636.946;5.0632;;637.184;6.9739
;;;;;;;;;;;;637.947;5.0582;;638.184;6.9696
;;;;;;;;;;;;638.946;5.0529;;639.183;6.9648
;;;;;;;;;;;;639.951;5.0487;;640.184;6.9595
;;;;;;;;;;;;640.947;5.045;;641.183;6.9557
;;;;;;;;;;;;641.946;5.0412;;642.183;6.9515
;;;;;;;;;;;;642.946;5.0365;;643.184;6.9464
;;;;;;;;;;;;643.947;5.0323;;644.183;6.9416
;;;;;;;;;;;;644.946;5.0279;;645.184;6.9379
;;;;;;;;;;;;645.946;5.0238;;646.183;6.9341
;;;;;;;;;;;;646.946;5.0179;;647.184;6.9297
;;;;;;;;;;;;647.947;5.0148;;648.183;6.9256
;;;;;;;;;;;;648.947;5.0096;;649.184;6.9206
;;;;;;;;;;;;649.947;5.0053;;650.183;6.9172
;;;;;;;;;;;;650.946;4.9999;;651.184;6.9129
;;;;;;;;;;;;;;;652.183;6.9073
;;;;;;;;;;;;;;;653.183;6.9036
;;;;;;;;;;;;;;;654.184;6.8989
;;;;;;;;;;;;;;;655.184;6.8945
;;;;;;;;;;;;;;;656.183;6.8907
;;;;;;;;;;;;;;;657.184;6.8858
;;;;;;;;;;;;;;;658.183;6.8817
;;;;;;;;;;;;;;;659.184;6.877
;;;;;;;;;;;;;;;660.183;6.8736
;;;;;;;;;;;;;;;661.184;6.8692
;;;;;;;;;;;;;;;662.184;6.8652
;;;;;;;;;;;;;;;663.184;6.861
;;;;;;;;;;;;;;;664.184;6.8574
;;;;;;;;;;;;;;;665.183;6.8523
;;;;;;;;;;;;;;;666.184;6.8479
;;;;;;;;;;;;;;;667.183;6.8426
;;;;;;;;;;;;;;;668.184;6.8379
;;;;;;;;;;;;;;;669.183;6.834
;;;;;;;;;;;;;;;670.183;6.8289
;;;;;;;;;;;;;;;671.184;6.8248
;;;;;;;;;;;;;;;672.184;6.8202
;;;;;;;;;;;;;;;673.183;6.8168
;;;;;;;;;;;;;;;674.184;6.8118
;;;;;;;;;;;;;;;675.184;6.808
